Producto;ProdNombre;Division;Estilo ID;Categoria;Grupo;Marca;UltFecha_EC;SaldoUND_EC;UltFecha_DS;SaldoUND_DS
C204845;TOALLAS REMOVEDOR D/MAQUILLAJE ROSAS;BELLEZA;27312-R-25;MAQUILLAJE;TOALLAS REMOVEDOR D/MAQUILLAJE;YIWU LYFHON;46101;12;;0
C205719;CAMISA P/NIÑO INF M/C LISA;ROPA;29-554657;INFANTIL NIÑO;CAMISA P/NIÑO INF M/C LISA;BEBE CRECE;46102;138;;0
C211724;BLUSA P/NIÑA INF M/C ALGODÓN;ROPA;609-LT;INFANTIL NIÑA;BLUSA P/NIÑA INF M/C ALGODON;LATAM;46113;60;;0
C197660;SET TOALLAS D/COCINA 30*30;HOGAR;36347-1443-015;COCINA;SET TOALLAS D/COCINA;YIWU LYFHON;46055;72;;0
C201595;TENIS P/BEBE NIÑA;CALZADO;43282-115-47;CALZADO DE BEBE NIÑA;TENIS P/BEBE NIÑA;YIWU LYFHON;46073;1;;0
C202081;ESPEJO D/MANO P/NIÑA;BELLEZA;27151-368;ACCESORIOS DE MAQUILLAJE;ESPEJOS D/MANO;YIWU LYFHON;46084;312;;0
C202309;TAPADERA P/INODORO;HOGAR;35644-SK-06051;BAÑO;TAPADERA P/BAÑO;YIWU LYFHON ;46080;60;;0
C202606;SET D/CUCHARAS 12PZS;HOGAR;34265-1018-1;COCINA;SET DE CUCHARAS;YIWU LYFHON;46082;12;;0
C203237;TENIS P/NIÑA INF;CALZADO;41526-1230-118;CALZADO INFANTIL P/NIÑA;TENIS P/NIÑA INF;YIWU LYFHON;46096;49;;0
C203257;ZAPATILLAS P/NIÑA INF BAILARINAS;CALZADO;41526-1230-147;CALZADO INFANTIL P/NIÑA;ZAPATILLAS P/NIÑA INF;YIWU LYFHON;46096;12;;0
C203413;SANDALIAS P/BEBE NIÑA PLANAS ;CALZADO;BOL-917XS;CALZADO DE BEBE NIÑA;SANDALIAS P/BEBE NIÑA;BLINK;46086;66;;0
C206976;BLUSA P/NIÑA INF M/C ACRILICA;ROPA;107-11964;INFANTIL NIÑA;BLUSA P/NIÑA INF M/C ALGODON;CAFE SIETE;46102;42;;0
C207933;SANDALIAS P/DAMA D/INTERIOR;CALZADO;43772-115-3;CALZADO P/DAMA;SANDALIAS P/DAMA D/INTERIOR;YIWU LYFHON;46109;160;;0
C210923;PLATO SECO MELAMINA #8;HOGAR;35992-6567;COCINA;PLATO SECO MELAMINA #8;YIWU LYFHON;46113;228;;0
C212771;JEANS P/DAMA SKINNY CONTROL FIT;ROPA;10911-63429;DAMA;JEANS P/DAMA 3/4-15/16 SKINNY;MOST WANTED;46119;36;;0
C213327;SANDALIAS P/NIÑA JUV PLANAS;CALZADO;B-2-LT;CALZADO JUVENIL P/NIÑA;SANDALIAS P/NIÑA JUV;LATAM;46119;84;;0
C214778;PANTALON P/HOMBRE TELA D/VESTIR RECTO;ROPA;LOR-3612M;CABALLERO;PANTALON P/HOMBRE TELA D/VESTIR RECTO 30-38;RED-OX;46122;48;;0
C214958;MAMELUCO RECIEN NACIDA NIÑA S/M;ROPA;10-55690;ROPA RECIEN NACIDA NIÑA;MAMELUCO RECIEN NACIDA NIÑA;BEBE CRECE;46122;84;;0
C215061;CAMISA P/NIÑO INF M/C ESTAMPADA;ROPA;M/L-MCC/LT-INF05/M/C;INFANTIL NIÑO;CAMISA P/NIÑO INF M/C ESTAMPADA;MEUCCI;;54;;0
C215294;BOLSA D/REGALO CUMPLEAÑOS S;CELEBRACIONES;10732-113-31S;EMPAQUES DE REGALO;BOLSA DE REGALO CUMPLEAÑOS T-S;YIWU LYFHON;46128;1320;;0
C215334;BOLSA D/REGALO BABY SHOWER L;CELEBRACIONES;10732-113-7L;EMPAQUES DE REGALO;BOLSA DE REGALO BABY SHOWER T-L;YIWU LYFHON;46128;636;;0
C157085;BOXER P/NIÑO INF P/C MICROFIBRA;INTERIOR DETALLE;47866-319-9;DI INFANTIL NIÑO;BOXER P/NIÑO INF P/CORTA MICROFIBRA;MEN;45834;613;;0
C157376;HILO P/DAMA LASER;INTERIOR DETALLE;49261-P5115;DI DAMA;HILO P/DAMA LASER;AOSI ROSE;45834;36;;0
C160198;PACK TOBILLERAS P/NIÑA INF 3PZS;INTERIOR DETALLE;32972-323-16;DI INFANTIL NIÑA;PACK TOBILLERAS P/NIÑA INF 4-6;YIWU LYFHON;45848;1125;;0
C163501;LLAVERO LICENCIA ;ACCESORIOS;21208-316-17;ACCESORIOS PERSONALES;LLAVEROS LICENCIA;YIWU LYFHON;45854;1;;0
C201664;PLATO SOPERO D/VIDRIO #6;HOGAR;16499-DNWP-289;COCINA;PLATO SOPERO D/VIDRIO #6;YIWU LYFHON ;46073;67;;0
C201713;CHANCLETAS P/NIÑA INF D/METER;CALZADO PLASTICO;43091-5188-D6S;CALZADO P/NIÑA INF PLASTICO;CHANCLETAS P/NIÑA INF D/METER;YIWU LYFHON ;46073;54;;0
C203171;CEPILLO DENTAL P/NIÑO(A);CUIDADO PERSONAL;34225-M-025;HIGIENE P/NIÑO (A);SET CEPILLO DENTAL P/NIÑOS;YIWU LYFHON;46129;480;;0
C204076;LICUADRA C/JARRA PLASTICA 1.5L;HOGAR;LT-9864;ENSERES MENORE;LICUADORA;LOTUS;46093;24;;0
C205239;BLUSA P/DAMA D/T D/VESTIR;ROPA;ZW-13585;DAMA;BLUSA P/DAMA D/T D/VESTIR;ZAWARY;46102;48;;0
C206605;BLUSA P/DAMA S/M D/VESTIR CROCHET;ROPA;BPS-639;DAMA;BLUSA P/DAMA S/M D/VESTIR;SOFIA'S;46102;48;;0
C208309;LAPIZ P/CEJAS;BELLEZA;N831/BROWN;MAQUILLAJE;LAPIZ P/CEJAS;PROLUX;46108;11;;0
C212946;CAMISETA P/DAMA M/C OVERSIZE ;ROPA;2560;DAMA;CAMISETA P/DAMA OVERSIZE;LATAM;46119;60;;0
C214515;OVEROLL P/DAMA S/M TELA LARGO D/VESTIR;ROPA;JP-1325;DAMA;OVEROLL P/DAMA SHORTS TELA D/VESTIR;SOFIA'S;46122;48;;0
C214667;CAMISETA P/HOMBRE T/POLO M/C C/V;ROPA;1045457;CABALLERO;CAMISETA P/HOMBRE T/POLO M/C C/V;ZOLO JEANS;46122;96;;0
C214669;CAMISETA P/HOMBRE T/POLO M/C BOTONES;ROPA;1045465;CABALLERO;CAMISETA P/HOMBRE T/POLO M/C;ZOLO JEANS;46122;96;;0
C201792;CARRO BUGGY;PASEO;15840-ZY-6168T;PASEO NIÑOS;CARRO BUGGY;YIWU LYFHON;46081;40;;0
C204446;CUATRIMOTO RECARGABLE;PASEO;15840-LT-8816;PASEO NIÑOS;CUATRIMOTO RECARGABLE;;46099;9;;0
C204601;SANDALIAS P/NIÑA PRE-INF PLANAS;CALZADO;41526-1230-23;CALZADO PRE-INF NIÑA;SANDALIAS P/NIÑA PRE-INF;YIWU LYFHON;46101;66;;0
C206039;BRASSIER P/DAMA COPA A;INTERIOR DETALLE;BR-8513AF-BWBS;DI DAMA;BRASSIER P/DAMA COPA A;BRENDA;46102;408;;0
C208198;ESPINILLERA P/HOMBRE;DEPORTIVA;25479-110-2L;ACCESORIOS DEPORTIVOS;ESPINILLERA P/HOMBRE;YIWU LYFHON;46109;240;;0
C213624;CAMISETA P/HOMBRE M/L ALGODÓN;ROPA;NT305-B;CABALLERO;CAMISETA P/HOM M/L ALGODON;NEOXS;46119;54;;0
C213921;SANDALIAS P/NIÑA INF PLASTICO;CALZADO PLASTICO;PL-CA5560-1CG;CALZADO P/NIÑA INF PLASTICO;SANDALIAS P/NIÑA INF PLASTICAS;PILILI;46121;276;;0
C214673;CAMISETA P/HOMBRE C/CHINO M/C;ROPA;1026982;CABALLERO;CAMISETA P/HOM C/CHINO;ZOLO JEANS;46122;96;;0
C214775;CAMISETA P/HOMBRE T/POLO M/C BOTONES;ROPA;PDF-3390M;CABALLERO;CAMISETA P/HOMBRE T/POLO M/C;RED-OX;46122;48;;0
C167545;BOXER P/HOMBRE P/C ALGODON  ;INTERIOR DETALLE;48960-320-4;DI CABALLERO;BOXER P/HOMBRE P/CORTA ALGODON;CANUOKAN ;45868;898;;0
C171185;SET D/REPUESTOS LIMAS P/UÑAS ;BELLEZA;26007-319-11;ACCESORIOS P/MANOS Y PIES;MAQUINA P/LIMAR Y PULIR UÑAS ;YIWU LYFHON;45877;6;;0
C213144;JOGGER P/HOMBRE CARGO TELA;ROPA;9A885;CABALLERO;JOGGER P/HOMBRE CARGO TELA;LATAM;46119;120;;0
C213332;BLUSA P/DAMA M/C ACRILICA ;ROPA;E338;DAMA;BLUSA P/DAMA ACRILICA M/C;LATAM;46119;72;;0
C213607;CAMISETA P/HOMBRE S/M OVERFTI;ROPA;NT188-S;CABALLERO;CAMISETA P/HOM S/M OVERFIT ;NEOXS;46119;144;;0
C214279;BLUSA P/DAMA M/C ALGODON;ROPA;CD14353;DAMA;BLUSA P/DAMA M/C ALGODON;CHICROYALE;46121;96;;0
C214886;CAMISETA P/DAMA T/POLO S/M;ROPA;NNN-1745;DAMA;CAMISETA P/DAMA T/POLO;SALVAJE;46122;48;;0
C215420;BRASSIER P/DAMA COPA C;INTERIOR DETALLE;49121-50-139;DI DAMA;BRASSIER P/DAMA COPA C;MODA CLAVEL;46129;936;;0
C148164;BLUMER P/DAMA ALGODÓN ;INTERIOR DETALLE;CAM-8911;DI DAMA;BLUMER P/DAMA ALGODON;HOT LOVE;46102;264;;0
C148413;SHORTS P/NIÑA JUV TELA D/VESTIR;ROPA;SHR-MIA/W-JUV4;JUVENIL NIÑA;SHORTS P/NIÑA JUV TELA D/VESTIR;MIA CALIFORNIA;45874;146;;0
C149899;PINZA P/CEJAS;BELLEZA;26918-317-139;ACCESORIOS DE MAQUILLAJE;PINZAS P/CEJAS;REVEL SECRET;45951;372;;0
C151273;BUSO P/HOMBRE MODA;DEPORTIVA;BHA2386;DEPORTIVO P/HOMBRE;BUSO P/HOMBRE MODA;AMERICAN DANIEL;45783;60;;0
C153360;CANASTA DECORATIVA REDONDA C/TAPA ;HOGAR;7055-1110-11B/P;SALA DE HOGAR;CANASTA DECORATIVA;YIWU LYFHON;45803;1;;0
C171194;SET D/ACRILICO EN POLVO+ACCESORIOS;BELLEZA;26007-319-2;ACCESORIOS P/MANOS Y PIES;KIT D/GEL P/ACRILICO;BOMESEL;45877;14;;0
C173585;MONEDERO P/NIÑA;ACCESORIOS;10929-321-9;ACCESORIOS PERSONALES;MONEDERO P/NIÑA;YIWU LYFHON;45888;0;;0
C178608;LLAVERO P/CARTERA;ACCESORIOS;101155A-316-2;ACCESORIOS PERSONALES;LLAVEROS P/CARTERAS;YIWU LYFHON;45903;27;;0
C180207;CAMISETA T-S P/HOMBRE POLO FASHION AZULCLA;PACER;PFL113 AZULCLA-S;PACER HOMBRE;CAMISETA P/HOM PACER POLO FASHION;PACER ;45927;1;;0
C180386;SET D/MANICURE;BELLEZA;27101-317-134;ACCESORIOS P/MANOS Y PIES;SET DE MANICURE;YIWU LYFHON;45912;24;;0
C183541;GANCHO P/DAMA MARIPOSA PLASTICO MEDIANO ;ACCESORIOS;3403-610-43;ACCESORIOS DE CABELLO;GANCHO P/DAMA MARIPOSA MEDIANO;YIWU LYFHON;45946;12;;0
C183726;SACAPUNTA;ESCOLAR;315-2-22081;UTILES ESCOLARES;SACAPUNTA;YIWU LYFHON;45946;1;;0
C145226;BROCHA P/MAQUILLAJE;BELLEZA;27143-318-205;ACCESORIOS DE MAQUILLAJE;BROCHAS;REVEL SECRET;45899;720;;0
C145186;SET BROCHAS P/MAQUILLAJE 4PZS;BELLEZA;27143-318-158;ACCESORIOS DE MAQUILLAJE;SET DE BROCHAS;REVEL SECRET;45899;282;;0
C147466;ZAPATILLAS P/DAMA BAILARINAS;CALZADO;JLG253014;CALZADO P/DAMA;ZAPATILLAS P/DAMA BAILARINA;MIA`S CALIFORNIA ;45956;233;;0
C149139;SHORTS P/HOMBRE TELA;ROPA;MPH335;CABALLERO;SHORTS P/HOM TELA 30-38;FUNK;45762;54;;0
C149867;SET D/MANICURE;BELLEZA;27101-317-104;ACCESORIOS P/MANOS Y PIES;SET DE MANICURE;REVEL SECRET;45912;736;;0
C150363;SET GANCHOS P/NIÑA PINZA CHONGO 4PZS;ACCESORIOS;2024-10-190;ACCESORIOS DE CABELLO;SET GANCHOS P/NIÑA PINZA;YIWU LYFHON;45782;55;;0
C151963;CARTERA P/NIÑA D/CRUZAR SILICON KUROMI;ACCESORIOS;ZWY017;ACCESORIOS PERSONALES;CARTERAS P/NIÑA;MINAYA;45784;1;;0
C152351;ARITOS P/DAMA D/COBRE;ACCESORIOS;4410-1105-142;ACCESORIOS DE JOYERIA;ARITOS P/DAMA T-M;BIJUTERIAS;45787;14;;0
C153134;VESTIDO P/DAMA CASUAL CORTO S/M;ROPA;HYK-4148;DAMA;VESTIDO P/DAMA CASUAL CORTO S/M;YIWU LYFHON;45803;6;;0
C153445;SOMBRAS P/OJOS ;BELLEZA;006/S;MAQUILLAJE;SOMBRAS;YIWU LYFHON;45801;17;;0
C156164;BUSO P/DAMA MODA ;ROPA;BB-JLBG103;DAMA;BUSO P/DAMA MODA;BEBE;45829;5;;0
C157641;SOMBRERO P/DAMA CASUAL;ACCESORIOS;38960-320-15;ACCESORIOS PERSONALES;SOMBRERO P/DAMA CASUAL;YIWU LYFHON;45834;176;;0
C194164;BICICLETA P/NIÑA C/CANASTA T-16;PASEO;19645-TY-992-16/ÑA;PASEO NIÑOS;BICICLETA P/NIÑA T-16;YIWU LYFHON;;6;;0
C195398;CORTINA P/BAÑO ;HOGAR;F7CURBET180SOL2;BAÑO;CORTINAS DE BAÑO;DANIA;46045;120;;0
C195597;BOLSA D/REGALO CUMPLEAÑOS T-S;CELEBRACIONES;10732-62S;EMPAQUES DE REGALO;BOLSA DE REGALO CUMPLEAÑOS T-S;YIWU LYFHON;46128;1404;;0
C196172;ENVASE PLASTICO MULTIUSO ;HOGAR;MAX-0340;COCINA;ENVASE MULTIUSO PLASTICO;MAX PLAST;46049;21;;0
C198664;CAMISETA T-S P/HOMBRE POLO PREMIUM NEGRO;PACER;34444 NEGRO-S;PACER HOMBRE;CAMISETA P/HOM PACER POLO FASHION;PACER;46098;1;;0
C201998;FAJA P/HOMBRE DOBLE USO;ACCESORIOS;45913-1117-25;ACCESORIOS PERSONALES;FAJA P/HOM;YIWU LYFHON;46080;150;;0
C202598;HULES P/NIÑA COLORES;ACCESORIOS;3743-1121-9;ACCESORIOS DE CABELLO;HULES P/CABELLO;YIWU LYFHON;46082;600;;0
C202731;SET CAMERAS FULL 4PZS;HOGAR;BD-591;DORMITORIO;SET DE CAMERAS FULL;CEASAR PALACE;46083;3;;0
C203409;ZAPATILLAS P/NIÑA INF DEP ;CALZADO;BOL-913M;CALZADO INFANTIL P/NIÑA;ZAPATILLAS P/NIÑA INF DEPORTIVA;BLINK;46086;54;;0
C203717;SOMBRERO P/HOMBRE (LONA PATO);ACCESORIOS;SOM/HOM-PATO;ACCESORIOS PERSONALES;SOMBRERO P/HOMBRE VAQUERO MEX;LA SIERRA;46092;1;;0
C204059;JABONERA PLASTICA ;HOGAR;89435;BAÑO;JABONERA ;S/M;46123;102;;0
C127058;ZAPATILLAS P/NIÑO INF DEPORTIVAS;CALZADO;43725-14-1B;CALZADO INFANTIL P/NIÑO;ZAPATILLAS P/NIÑO INF BAJAS;VALE VALE ;45835;198;;0
C135826;FALDA P/NIÑA INF TELA;ROPA;FLD-GY/W-INF001;INFANTIL NIÑA;FALDA P/NIÑA INF TELA;GAYLA;45874;6;;0
C135876;VESTIDO P/NIÑA JUV CASUAL M/C;ROPA;MIA/W-VST-JUV02;JUVENIL NIÑA;VESTIDO P/NIÑA JUV T/POLO CASUAL;MIA COLLECTION;45990;11;;0
C137123;SHORTS P/NIÑA JUV JEANS;ROPA;GYJ-SHR-JUV05;JUVENIL NIÑA;SHORTS P/NIÑA JUV JEANS;GAYLA;45947;259;;0
C137152;SHORTS P/NIÑA INF JEANS;ROPA;GYJ-SHR-INF09;INFANTIL NIÑA;SHORTS P/NIÑA INF JEANS;GAYLA;45924;165;;0
C149435;CEPILLO P/UÑAS;BELLEZA;26918-48-8;ACCESORIOS P/MANOS Y PIES;CEPILLO P/MANICURE;MIA COLLECTION;45951;1127;;0
C155157;ARITOS P/DAMA D/COBRE;ACCESORIOS;CM161;ACCESORIOS DE JOYERIA;ARITOS P/DAMA T-M;MINAYA;45824;1;;0
C153885;CONJUNTO P/NIÑO JUV CASUAL CAMISETA C/R+SHORTS TEL;ROPA;858-CI;JUVENIL NIÑO;CONJUNTO P/NIÑO JUV (agotar existencia);MINAYA;45804;1;;0
C154086;BOXER P/NIÑO INF P/CORTA MICROFIBRA;INTERIOR DETALLE;BSI-1954/10;DI INFANTIL NIÑO;BOXER P/NIÑO INF P/CORTA MICROFIBRA;WEAR WOLF;45829;72;;0
C155357;JEANS P/DAMA CARGO RECTO STRAIGHT;ROPA;10862-59258;DAMA;JEANS P/DAMA CARGO RECTO   3-13;MOST WANTED;45824;41;;0
C155526;DIADEMA P/DAMA;ACCESORIOS;3945-1213-28;ACCESORIOS DE CABELLO;DIADEMA P/DAMA;YIWU LYFHON;45827;2;;0
C140783;JEANS P/NIÑA INF RECTO;ROPA;SK/W-JNSCRG-INF01;INFANTIL NIÑA;JEANS P/NIÑA INF MODA NEGRO;SKANDALO;45888;151;;0
C142709;FALDA P/DAMA TELA CARGO CORTA;ROPA;GYL/JD-FLD-DM02;DAMA;FALDA P/DAMA CARGO TELA;GAYLA;45900;93;;0
C147309;ZAPATOS P/DAMA CASUAL;CALZADO;BZ250340;CALZADO P/DAMA;ZAPATOS P/DAMA CASUAL;SKANDALO;45905;24;;0
C147312;ZAPATOS P/DAMA CASUAL;CALZADO;BZ250343;CALZADO P/DAMA;ZAPATOS P/DAMA CASUAL;SKANDALO;45905;144;;0
C151379;SPLASH CORPORAL 250ML PINK BABY;CUIDADO PERSONAL;B0021-BG-3;HIGIENE PERSONAL;SPLASH;BODY PHILOSOPHY;45785;1;;0
C152236;BOXER P/HOMBRE P/C MICROFIBRA ;INTERIOR DETALLE;RMBC-1051;DI CABALLERO;BOXER P/HOMBRE P/CORTA MICROFIBRA;RONNY;45786;24;;0
C158542;CORRECTOR D/OJERAS;BELLEZA;2005 YLN;MAQUILLAJE;CORRECTOR DE OJERAS;SPARKLING GIRLS;45838;1;;0
C161933;TENIS P/HOMBRE;CALZADO;YF011;CALZADO P/HOMBRE;TENIS P/HOMBRE DEPORTIVO;MINAYA;45848;2;;0
C163334;MASCARILLA FACIAL MASCARA 30ML HYALURONIC ACID;CUIDADO PERSONAL;OYX-9063;HIGIENE PERSONAL;MASCARILLA FACIAL MASCARA;OYAX;45854;12;;0
C163712;UÑAS POSTIZAS P/NIÑA;BELLEZA;26921B-034;ACCESORIOS P/MANOS Y PIES;UÑAS POSTIZAS NIÑA;YIWU LYFHON;45854;78;;0
C202571;PANTALON A.M#16 MUESTRA;MERCADERIA DE CONSUMO;MST-307;MERCADERIA DE CONSUMO;MERCADERIA DE CONSUMO;S/M;46085;2;;0
C203247;ZAPATILLAS P/NIÑA JUV DEP;CALZADO;41526-1230-130;CALZADO JUVENIL P/NIÑA;ZAPATILLAS P/NIÑA JUV DEPORTIVA;YIWU LYFHON;46096;138;;0
C203308;SET DE DISPENSADOR P/ JABON LIQUIDO;HOGAR;O29-8112-4;BAÑO;DISPENSADOR P/JABON LIQUIDO;YIWU LYFHON;46096;1;;0
C204426;BRASSIER P/DAMA FOMI COPA B;INTERIOR DETALLE;49121-LF25039;DI DAMA;BRASSIER P/DAMA COPA B FOMI;;46099;2376;;0
C165248;BOLSA D/REGALO P/DAMA T-L;CELEBRACIONES;10732B-321-70 L;EMPAQUES DE REGALO;BOLSA DE REGALO P/DAMA T-L;YIWU LYFHON;45855;660;;0
C166684;GANCHO P/DAMA MARIPOSA PLASTICO M ;ACCESORIOS;WA-539;ACCESORIOS DE CABELLO;GANCHO P/DAMA MARIPOSA MEDIANO;S/M;45863;1;;0
C173288;BASE LIQUIDA;BELLEZA;CX6189;MAQUILLAJE;BASE;COMFOR BEAUTY;45885;1;;0
C173594;CARTERA P/NIÑA D/MANO;ACCESORIOS;11648-313-10;ACCESORIOS PERSONALES;CARTERAS P/NIÑA;YIWU LYFHON;45888;196;;0
C173719;PELOTA D/FUTBOL #5;DEPORTIVA;314-23-25455;BALONES;PELOTA DE FUTBOL #5;FUROR;45887;2;;0
C174548;PACK TOBILLERAS P/BEBE NIÑO 3PZS;INTERIOR DETALLE;31668-317-6;INTERIOR P/BEBE NIÑO;PACK TOBILLERAS MESES NIÑO;YIWU LYFHON;45888;12;;0
C110360;PINZA P/ESPINILLAS;BELLEZA;26673-65-15;ACCESORIOS DE MAQUILLAJE;PINZAS P/ESPINILLAS-PUNTOS NEGROS;YIWU LYFHON;45597;420;;0
C110640;BLUSA P/DAMA S/M D/VESTIR ;ROPA;ROSA10989;DAMA;BLUSA P/DAMA S/M D/VESTIR;HOT DELICIOUS ;45597;1;;0
C126190;SHORTS P/HOMBRE TELA;ROPA;JBI-2598/C;CABALLERO;SHORTS P/HOM TELA 30-38;BANANA BLUE;45694;6;;0
C147512;ZAPATILLAS P/DAMA BAILARINAS;CALZADO;GQ25336;CALZADO P/DAMA;ZAPATILLAS P/DAMA BAILARINA;SKANDALO;45905;186;;0
C151766;LENTES D/SOL P/NIÑO;ACCESORIOS;22122;ACCESORIOS DE BELLEZA;LENTES P/NIÑO;MINAYA;45784;83;;0
C151834;PINES P/CROCS DAMA;ACCESORIOS;CA24561-4;ACCESORIOS PERSONALES;SET PINES P/CHANCLETAS CROCS;MINAYA;45784;1;;0
C160876;AURICULARES BASICOS T-C;TECNOLOGIA;17525-320-62;ACCESORIOS DE TECNOLOGIA;AURICULARES D/CABLE (OREJERAS);YIWU LYFHON;45848;84;;0
C163912;MOCHILA P/NIÑA MODA CAPIBARA;ACCESORIOS;11293-328-40;ACCESORIOS PERSONALES;MOCHILA P/NIÑA MODA;YIWU LYFHON;45854;347;;0
C165926;CAMISETA P/BEBE NIÑO T/POLO M/C;ROPA;KKT003/86535;ROPA P/BEBE NIÑO;CAMISETA P/BEBE NIÑO T/POLO;MINAYA;45857;2;;0
C165733;LAMPARA D/ESCRITORIO;HOGAR;96400;SALA DE HOGAR;LAMPARA DE ESCRITORIO;STUDY LAMP;45862;4;;0
C169455;MONEDERO P/DAMA ;ACCESORIOS;11883-2434;ACCESORIOS PERSONALES;MONEDERO P/DAMA T-L;YIWU LYFHON;45875;-3;;0
C170579;PLATO HONDO MELAMINA #9;HOGAR;35992/3-CK26009;COCINA;PLATO HONDO MELAMINA #9;YIWU LYFHON;45876;1;;0
C170658;LLAVERO T/PELUCHE MONSTER INC;ACCESORIOS;0671-318-18A;ACCESORIOS PERSONALES;LLAVERO T/PELUCHE ;YIWU LYFHON;45876;513;;0
C172193;PACK TOBILLERAS P/NIÑA INF 3PZS;INTERIOR DETALLE;32913-323-21C;DI INFANTIL NIÑA;PACK TOBILLERAS P/NIÑA INF 4-6;YIWU LYFHON;45880;300;;0
C172200;PACK TOBILLERAS P/NIÑO INF 3PZS;INTERIOR DETALLE;32913-323-3C;DI INFANTIL NIÑO;PACK TOBILLERAS P/NIÑO INF 4-6;YIWU LYFHON;45880;332;;0
C172801;GANCHO P/DAMA MARIPOSA PLASTICO MEDIANO;ACCESORIOS;102057B-322-24;ACCESORIOS DE CABELLO;GANCHO P/DAMA MARIPOSA MEDIANO;YIWU LYFHON;45880;1;;0
C173304;LIPSTICK;BELLEZA;G812;MAQUILLAJE;LIPSTICK;GAGK;45885;6;;0
C175630;LENTES P/LEER;ACCESORIOS;WEME-78005;ACCESORIOS DE BELLEZA;LENTES P/LEER GENERAL;YIWU LYFHON;45889;84;;0
C176968;CABLE AUXILIAR TC/IPHONE ;TECNOLOGIA;HO-059;ACCESORIOS DE TECNOLOGIA;CABLE IPHONE;LATAM;45896;39;;0
C177383;CUBALLERA P/NIÑO JUV T-18;ESCOLAR;NS-C18/VD;UNIFORMES;CUBALLERA JUVENIL;NEX SCHOOL;46053;93;;0
C172352;TABLA P/PICAR PLASTICA MEDIANA ;HOGAR;35265-H803;COCINA;TABLA P/PICAR PLASTICA MEDIANA 26 A 35CM;YIWU LYFHON;45877;1;;0
C172527;RELOJ P/NIÑA JUV;ACCESORIOS;18370-370-92;ACCESORIOS PERSONALES;RELOJ P/NIÑA;MIA COLLECTION;45880;169;;0
C173698;MOCHILA P/NIÑA MODA+MONEDERO;ACCESORIOS;11208-313-2;ACCESORIOS PERSONALES;MOCHILA P/NIÑA MODA;YIWU LYFHON;45887;240;;0
C175061;BIKIN P/DAMA MICROFIBRA;INTERIOR DETALLE;49261-016/YLF;DI DAMA;BIKIN P/DAMA MICROFIBRA;YIWU LYFHON;45889;876;;0
C179937;SUAVITEL P/ROPA ;HOGAR;34733-322-11;LIMPIEZA;SUAVIZANTE ACONDICIONADOR;YIWU LYFHON;45909;6;;0
C182377;BRASSIER P/DAMA TALLADOR COPA B;INTERIOR DETALLE;49211-LF25093;DI DAMA;BRASSIER P/DAMA COPA B;MIA SECRETS;45938;2;;0
C184400;LLAVERO P/CARTERA;ACCESORIOS;18031-319-18;ACCESORIOS PERSONALES;LLAVEROS P/CARTERAS;YIWU LYFHON;45949;12;;0
C184699;LLAVERO T/PELUCHE;ACCESORIOS;0856-318-12;ACCESORIOS PERSONALES;LLAVERO T/PELUCHE ;YIWU LYFHON;45951;330;;0
C193025;BOXER P/NIÑA INF ALGODÓN;INTERIOR DETALLE;47922-X7932#;DI INFANTIL NIÑA;BOXER P/NIÑA INF ALGODON;;46010;12;;0
C195591;BOLSA D/REGALO BABY SHOWER T-S;CELEBRACIONES;10732-27S;EMPAQUES DE REGALO;BOLSA DE REGALO BABY SHOWER T-S;YIWU LYFHON;46046;60;;0
C196961;MACETERA REDONDA;HOGAR;36094-Z1902;JARDINERIA;MACETERAS;YIWU LYFHON;46052;101;;0
C197007;MOCHILA P/DAMA MODA;ACCESORIOS;11293-1017-10;ACCESORIOS PERSONALES;MOCHILA P/DAMA MODA;YIWU LYFHON;46052;39;;0
C193855;BLUMER P/DAMA BLONDA+LICRA;INTERIOR DETALLE;49261-3706-YLF;DI DAMA;BLUMER P/DAMA BLONDA;YIWU LYFHON;46027;11;;0
C196271;MACETERA C/BASE;HOGAR;36094-KD2954;JARDINERIA;MACETERA C/BASE;YIWU LYFHON;46050;3;;0
C196886;SET JARRA+VASOS ACRILICOS;HOGAR;36347-764-662-4;COCINA;SET JARRA+VASOS ACRILICOS;YIWU LYFHON;46052;136;;0
C197428;CREMA P/PIES AVENA 120ML REPAIRING;CUIDADO PERSONAL;HA3123;HIGIENE PERSONAL;CREMA P/PIES;;46052;276;;0
C199711;CONJUNTO P/DAMA D/VESTIR BLUSA M/C+SHORTS TELA;ROPA;ZW-13253;DAMA;CONJUNTO P/DAMA D/VESTIR SHORTS TELA;ZAWARY;46065;30;;0
C202310;TAPADERA P/INODORO;HOGAR;35644-SK-06053;BAÑO;TAPADERA P/BAÑO;YIWU LYFHON ;46080;60;;0
C202439;EXFOLIANTE FACIAL PROBELLE 160ML ANTI-ACNE;BELLEZA;P02229;MAQUILLAJE;EXFOLIANTE FACIAL;PROBELLE L;46080;168;;0
C197753;LIBRETA ;ESCOLAR;21582-316-4;UTILES ESCOLARES;LIBRETAS;YIWU LYFHON;46055;180;;0
C195559;BOLSA D/REGALO P/NIÑO T-L;CELEBRACIONES;10732-57L;EMPAQUES DE REGALO;BOLSA DE REGALO P/NIÑO T-L;YIWU LYFHON;46046;84;;0
